Name,786O_shARNT_1 - linear total reads,786O_shARNT_2 - linear total reads,786O_shARNT_3 - linear total reads,786O_shBMAL1_1 - linear total reads,786O_shBMAL1_2 - linear total reads,786O_shBMAL1_3 - linear total reads,786O_shBMAL2_1 - linear total reads,786O_shBMAL2_2 - linear total reads,786O_shBMAL2_3 - linear total reads,786O_shCNT_1 - linear total reads,786O_shCNT_2 - linear total reads,786O_shCNT_3 - linear total reads
C9orf131,2.964345207,0,2.018601337,0,0,1.990850365,4.029822689,0.92194013,1.876344759,4.057106115,1.01096973,2.042090931
VCP,24198.93804,23802.37553,22616.40938,19222.70197,17003.06931,17748.431,21415.48523,22892.69538,22263.76874,24296.99425,23996.37751,22892.86038
FANCG,980.2101485,1156.20928,1131.426049,1061.648597,1089.757025,1081.031748,1290.550716,1440.070484,1364.10264,1140.046818,1092.858278,1105.792239
PIGO,2204.484719,2298.476329,2306.252028,2927.607015,2655.45292,2507.476035,2254.685795,1688.994319,1628.667251,2107.666627,2218.067587,2189.121478
STOML2,4743.940447,4573.05169,4508.546087,5802.737103,4934.035791,5016.94292,4606.087334,4351.557415,4695.552759,5469.993319,5430.929388,5208.352919
FAM214B,1390.277902,1315.54906,1273.737444,1556.142715,1507.480196,1623.538473,1872.860095,1560.844641,1562.995184,1766.869713,1748.977633,1866.471111
UNC13B,1222.29834,1142.267049,1181.891083,1979.994817,1681.105964,1772.85225,1120.290708,901.6574475,937.234207,1241.474471,1191.933311,1088.434466
RUSC2,2104.685097,1993.738999,1963.0898,1775.132968,1715.831117,1793.756179,3498.89355,3478.480112,3633.541625,2322.693251,2294.901287,2487.266754
LOC105376026,10.86926576,0.995873626,9.083706017,2.01834334,1.021328046,1.990850365,16.11929076,23.04850326,14.07258569,0,9.098727568,6.126272793
FAM166B,5.928690415,4.979368129,8.074405349,5.04585835,13.2772646,13.93595256,9.067101051,7.375521043,10.31989617,7.099935701,5.054848649,9.189409189
TESK1,1684.736193,1646.179104,1556.341631,1684.307517,1474.797699,1714.122164,1968.568384,1402.270938,1417.578465,1875.397302,1560.937263,1718.419518
MIR4667,0,0.995873626,0,1.00917167,1.021328046,0,2.014911345,0.92194013,0,0,0,0
CD72,6.916805484,11.95048351,6.055804012,11.10088837,12.25593655,11.94510219,1.007455672,0.92194013,4.690861897,0,3.032909189,8.168363724
LOC101926948,0.988115069,3.983494504,2.018601337,1.00917167,1.021328046,1.990850365,1.007455672,0,0,2.028553057,3.032909189,0
RMRP,1.976230138,1.991747252,7.06510468,2.01834334,2.042656092,1.990850365,4.029822689,11.06328156,1.876344759,3.042829586,5.054848649,6.126272793
CCDC107,432.7944003,386.3989668,419.8690781,378.4393763,423.8511391,379.2569945,580.2944672,601.104965,594.8012886,473.6671389,429.6621352,498.2701871
ARHGEF39,770.7297539,743.9175985,742.8452921,929.4471081,899.7900086,930.7225457,842.232942,1082.357713,860.3040719,820.5497117,796.6441471,724.9422805
CA9,18.77418631,17.92572527,17.15811137,294.6781277,264.5239639,248.8562956,16.11929076,9.219401304,4.690861897,147.0700967,130.4150951,109.2518648
TPM2,195.6467837,168.3026428,157.4509043,139.2656905,162.3911593,252.8379964,127.9468704,292.2550213,274.8845072,127.7988426,109.1847308,121.5044104
TLN1,22650.56173,21188.20726,21044.92824,19330.68334,17650.59129,20266.85672,35400.98487,50288.14635,51623.87335,25790.0093,26779.57717,26851.45365
CREB3,2146.18593,2282.542351,2243.675386,1890.178538,1830.219859,1980.896113,3096.918737,3035.026909,3040.616682,2110.709456,2073.498916,2131.942932
MIR6853,0,1.991747252,0,0,0,0,1.007455672,1.843880261,0,1.014276529,0,0
GBA2,1754.892363,1587.42256,1621.946174,1613.6655,1504.416212,1800.724155,1890.994297,1779.344452,1738.433419,1637.042317,1524.542353,1461.116061
RGP1,851.7551896,852.4678238,773.1243121,680.1817056,699.6097116,670.916573,929.8815855,661.0310735,683.9276646,782.0072037,936.1579698,860.7413274
NPR2,18.77418631,1.991747252,25.23251671,19.17426173,24.51187311,13.93595256,9.067101051,14.75104209,12.19624093,17.24270099,11.12066703,7.147318258
MSMP,162.0508713,169.2985164,185.711323,155.4124372,117.4527253,149.3137774,200.4836788,100.4914742,106.0134789,192.7125405,194.1061881,156.2199562
SPAG8,18.77418631,8.962862633,19.1767127,19.17426173,26.5545292,18.91307847,12.08946807,8.297461173,1.876344759,22.31408363,1.01096973,7.147318258
HINT2,602.7501921,487.9780767,398.6737641,552.0169035,562.7517534,555.4472518,403.9897246,456.3603645,487.8496373,440.1960135,485.2654703,469.6809141
FAM221B,0,0,0,0,0,0,0,0,0,1.014276529,0,0
TMEM8B,1142.26102,1287.664598,1054.719199,1530.913423,1433.944577,1265.185407,772.7185006,388.1367949,388.4033651,1007.176593,1201.032039,1170.118103
LINC00950,8.893035622,8.962862633,12.11160802,31.28432177,12.25593655,17.91765329,0,0,1.876344759,8.11421223,6.065818379,1.021045465
LOC105376027,0,8.962862633,2.018601337,1.00917167,2.042656092,0.995425183,2.014911345,0,0,2.028553057,1.01096973,2.042090931
HRCT1,39.52460276,29.87620878,49.45573276,33.30266511,40.85312184,33.84445621,37.27585987,36.87760522,18.76344759,32.45684892,35.38394054,34.71554582
LINC00961,35.57214249,27.88446152,30.27902006,22.20177674,20.42656092,37.82615694,14.10437941,11.06328156,16.88710283,13.18559487,7.076788109,16.33672745
RECK,454.5329318,513.870791,512.7247396,542.9343585,601.5622191,483.7766387,562.1602651,485.8624487,471.9007068,502.0668817,515.5945622,521.7542328
GLIPR2,463.4259674,474.0358459,513.7340403,389.5402646,460.6189488,446.945907,471.4892546,544.8666171,571.3469791,472.6528624,540.8688054,545.2382785
CCIN,3.952460276,0,2.018601337,0,2.042656092,0,2.014911345,0,0,0,0,0
CLTA,6216.2319,6044.952909,6372.724422,5333.472276,5178.133194,5257.835814,8906.915599,11015.34068,11410.99065,5068.339814,5590.662606,5977.200155
GNE,1322.097962,1420.115791,1323.193177,1343.207493,1167.377957,1246.272329,1886.964474,1517.513455,1495.446773,1648.199359,1824.800362,1551.989107
LOC102724322,22.72664659,24.89684065,18.16741203,15.13757505,27.57585724,21.89935402,15.11183508,6.453580913,15.01075807,20.28553057,19.20842487,15.31568198
RNF38,1326.050423,1251.813148,1183.909684,1461.280578,1193.932486,1253.240305,1770.099616,977.2565382,1015.102515,1295.231127,1564.981142,1225.254559
MELK,5065.077844,5264.187986,5633.916332,5028.702432,5296.607247,5033.865148,6763.049928,6166.857532,6099.996811,5625.177628,6042.566075,6050.715428
LOC105376030,0,0,0,0,0,0,0,1.843880261,0,0,4.043878919,3.063136396
PAX5,1.976230138,10.95460988,2.018601337,14.12840338,9.191952415,5.972551095,11.0820124,12.90716183,9.381723794,10.14276529,13.14260649,14.29463652
LOC105376034,0.988115069,1.991747252,0,1.00917167,0,1.990850365,0,0.92194013,1.876344759,0,0,0
ZCCHC7,1023.687212,1112.39084,1050.681996,813.3923661,1110.183586,1031.260489,899.6579154,821.4486562,886.5728986,1066.004632,1122.1764,1118.044785
LOC105376033,14.82172604,18.92159889,16.1488107,20.1834334,18.38390483,18.91307847,25.18639181,18.43880261,12.19624093,19.27125405,18.19745514,18.37881838
LOC105376035,0.988115069,3.983494504,0,2.01834334,1.021328046,4.977125913,0,0,0,0,0,2.042090931
GRHPR,2431.751185,2253.662015,2255.786994,2914.487783,2566.59738,2793.163062,1900.061398,1970.186059,1914.809826,2690.875631,2670.982026,2606.729073
ZBTB5,409.0796386,431.21328,422.8969801,485.4115733,534.1545681,431.019104,478.5414443,546.7104973,538.5109458,334.7112545,356.8723146,414.544459
POLR1E,589.9046962,596.5283019,638.8873232,693.3009373,652.6286214,645.0355183,1127.342897,1232.633954,1296.554228,642.0370427,709.7007503,700.4371893
FBXO10,378.4480715,359.5103789,335.087822,376.4210329,332.952943,346.4079635,555.1080754,531.0375151,485.0351202,357.0253381,331.5980714,369.6184585
TOMM5,384.3767619,334.6135383,363.3482407,336.0541661,292.0998212,344.4171132,500.7054691,737.5521043,701.7529398,230.240772,202.193946,253.2192754
FRMPD1,0,0,0,1.00917167,0,0,0,0,0,0,0,0
TRMT10B,466.3903126,424.2421646,509.6968376,526.7876118,525.9839437,583.319157,382.8331555,439.7654422,432.4974669,434.1103543,444.8266811,458.449414
EXOSC3,490.1050743,470.0523514,513.7340403,357.2467712,433.0430915,430.0236788,860.3671441,1140.439941,1224.314955,492.938393,544.9126844,459.4704594
LOC105376037,14.82172604,29.87620878,15.13951003,13.11923171,26.5545292,18.91307847,29.2162145,17.51686248,14.07258569,14.1998714,6.065818379,17.35777291
DCAF10,1632.366094,1559.538098,1686.541417,1673.206629,1944.6086,1747.966621,1500.101496,1248.306937,1259.965506,1866.268813,1861.195273,1995.122839
SLC25A51,608.6788826,654.2889722,616.6827085,401.6503247,566.8370656,434.0053796,613.5405044,364.1663515,399.6614336,603.4945346,605.5708681,559.5329151
SHB,2457.442177,2209.843576,2281.019511,3636.045527,3199.820768,2984.284697,2370.543197,2700.362642,2367.008913,3349.141098,3357.430473,3595.101084
LOC105376039,20.75041645,7.966989007,10.09300669,10.0917167,18.38390483,18.91307847,21.15656912,14.75104209,15.94893045,8.11421223,3.032909189,7.147318258
LOC107987064,2.964345207,1.991747252,6.055804012,2.01834334,0,10.94967701,2.014911345,1.843880261,3.752689518,5.071382644,5.054848649,8.168363724
LOC107987065,0,0,0,1.00917167,0,0.995425183,0,0,0,0,0,0
LOC105376040,0,0,0,1.00917167,0,0,0,0,0,0,0,0
ALDH1B1,1135.344214,1021.76634,946.7240271,1139.354815,945.7497707,1037.23304,1803.345653,2005.219784,1750.62966,1145.118201,1181.823614,1284.475196
LOC105376041,0.988115069,0,0,0,0,0,1.007455672,10.14134143,5.629034277,3.042829586,0,0
LOC105376042,0,1.991747252,2.018601337,0,0,0,4.029822689,1.843880261,1.876344759,0,0,0
FAM95C,61.26313428,71.70290106,92.85566151,92.84379364,78.64225955,89.58826643,36.2684042,53.47252756,74.11561797,74.0421866,84.9214573,78.62050084
ANKRD18A,130.4311891,105.5626043,98.91146552,98.89882367,126.6446777,131.3961241,111.8275796,146.5884807,117.2715474,66.9422509,122.3273373,125.5885922
FAM201A,212.4447399,144.4016758,199.8415324,132.2014888,210.3935775,182.1628084,122.909592,94.95983343,119.1478922,151.1272028,169.8429146,154.1778653
LOC105376043,2.964345207,0,0,0,0,0,0,0,0,0,0,0
LOC101927042,0,0,0,1.00917167,2.042656092,2.986275548,0,0.92194013,0,0,0,0
CNTNAP3,231.2189262,205.1499669,205.8973364,221.0085957,222.649514,217.0026898,72.53680841,76.52103082,54.41399801,174.4555629,154.6783687,167.4514563
SPATA31A1,3.952460276,0,0,0,0,0,0,0,0,0,0,0
LOC105376046,1.976230138,8.962862633,8.074405349,7.06420169,1.021328046,2.986275548,0,0,0,4.057106115,2.02193946,4.084181862
GLIDR,62.25124935,83.65338457,76.70685081,84.77042028,92.94085219,102.5287938,49.36532794,82.97461173,125.7150988,76.07073966,65.71303244,96.99931922
LOC554249,43.47706304,32.86382965,25.23251671,43.39438181,36.76780966,31.85360584,18.1342021,34.11178482,29.08334376,17.24270099,18.19745514,39.82077315
LOC105376050,0.988115069,0,0,0,2.042656092,1.990850365,0,0,0.938172379,0,2.02193946,0
LOC107986991,166.9914467,160.3356538,201.8601337,158.4399522,156.263191,166.2360055,166.2301859,108.7889354,100.3844446,99.39909982,126.3712162,150.0936834
ANKRD20A2,0.988115069,0,0,1.00917167,0,1.990850365,0,2.765820391,1.876344759,0,1.01096973,0
FAM95B1,0,0,2.018601337,0,0,0,0,0,0,0,0,0
LOC107986995,0,0,0,0,0,0,0,0,0,1.014276529,1.01096973,0
AQP7P5,11.85738083,3.983494504,12.11160802,7.06420169,4.085312184,3.98170073,2.014911345,0.92194013,2.814517138,12.17131834,5.054848649,11.23150012
LOC101929959,58.29878908,76.68226919,34.31622273,29.26597843,33.70382552,32.84903102,51.38023929,35.03372495,40.34141231,46.65672032,64.70206271,42.88390955
LOC107984006,12.8454959,12.94635714,10.09300669,9.08254503,18.38390483,5.972551095,24.17893614,6.453580913,5.629034277,21.2998071,21.23036433,35.73659129
LOC107986993,0,0,0,0,0,0,1.007455672,0,0,1.014276529,0,0
LOC107986994,34.58402742,22.9050934,22.20461471,15.13757505,26.5545292,21.89935402,30.22367017,25.81432365,26.26882662,21.2998071,20.2193946,28.58927303
LOC107986997,30.63156714,24.89684065,35.3255234,46.42189682,25.53320115,29.86275548,23.17148046,27.65820391,22.51613711,21.2998071,25.27424324,25.52613664
LOC105376059,270.7435289,304.7373295,232.1391538,268.4396642,330.9102869,331.4765858,180.3345653,127.227738,104.1371341,316.454277,259.8192206,241.9877753
LOC107986996,1.976230138,0,0,0,1.021328046,0,1.007455672,0,0,0,0,1.021045465
LOC105376058,0.988115069,4.979368129,0,4.03668668,5.10664023,0,0,1.843880261,1.876344759,4.057106115,2.02193946,2.042090931
LOC440896,2.964345207,0,0,0,0,0,0,0,0,0,0,0
FOXD4L6,0,0,0,0,0,0,0,1.843880261,0,0,1.01096973,0
CBWD6,559.2731291,575.6149558,603.5617998,565.1361352,570.9223778,506.6714179,446.3028628,625.9973485,566.6561172,478.7385216,592.4282617,490.1018234
LOC107986998,1.976230138,0.995873626,3.027902006,0,3.063984138,0,3.022367017,0.92194013,0.938172379,3.042829586,1.01096973,3.063136396
MIR4477A,1.976230138,0.995873626,0,0,0,0,0,0,0.938172379,0,2.02193946,0
LOC107984035,105.7283124,136.4346867,114.0509756,112.0180554,127.6660058,120.4464471,86.64118782,70.98939004,102.2607894,81.1421223,77.84466919,71.47318258
LOC105376066,9.881150691,16.92985164,4.037202674,5.04585835,4.085312184,6.967976278,7.052189706,2.765820391,5.629034277,8.11421223,4.043878919,1.021045465
LOC105376065,0,0,1.009300669,4.03668668,5.10664023,1.990850365,4.029822689,1.843880261,1.876344759,2.028553057,5.054848649,3.063136396
FAM27E2,22.72664659,16.92985164,10.09300669,13.11923171,14.29859264,7.96340146,12.08946807,16.59492235,7.505379035,13.18559487,11.12066703,9.189409189
LOC101928906,15.80984111,10.95460988,17.15811137,12.11006004,6.127968276,10.94967701,2.014911345,11.06328156,5.629034277,7.099935701,12.13163676,1.021045465
LOC105376064,0,0.995873626,0,0,0,0.995425183,0,0,0,0,0,0
LOC107987000,10.86926576,31.86795603,17.15811137,18.16509006,14.29859264,18.91307847,19.14165777,16.59492235,15.01075807,27.38546628,8.087757838,20.42090931
LOC105376063,1.976230138,6.971115381,2.018601337,7.06420169,11.23460851,10.94967701,0,0.92194013,0,4.057106115,5.054848649,8.168363724
CNTNAP3B,199.599244,183.2407472,210.9438397,168.5316689,188.9456885,142.3458011,55.41006198,89.42819265,53.47582563,122.72746,143.5577016,158.2620471
LOC103908605,0.988115069,6.971115381,3.027902006,4.03668668,6.127968276,1.990850365,1.007455672,0.92194013,4.690861897,3.042829586,10.1096973,3.063136396
LOC105376067,0,0,1.009300669,1.00917167,2.042656092,0,0,0.92194013,0,1.014276529,0,1.021045465
LOC102724904,0,0,0,0,1.021328046,0,0,0,0,0,0,0
LOC107984126,7.904920553,19.91747252,8.074405349,12.11006004,10.21328046,14.93137774,5.037278361,10.14134143,6.567206656,7.099935701,7.076788109,6.126272793
LOC101930090,36.56025756,28.88033515,36.33482407,35.32100845,17.36257678,26.87647993,7.052189706,11.06328156,15.01075807,17.24270099,35.38394054,27.56822757
LOC100289279,117.5856932,89.62862633,104.9672695,114.0363987,102.1328046,124.4281478,33.24603719,29.50208417,43.15592945,60.85659172,69.75691136,77.59945537
LOC105379437,4.940575345,1.991747252,2.018601337,4.03668668,2.042656092,0,2.014911345,0,0,0,1.01096973,2.042090931
FAM27C,47.42952332,25.89271427,45.41853009,67.61450189,36.76780966,52.75753467,33.24603719,39.64342561,33.77420566,46.65672032,22.24133406,27.56822757
LOC107987001,42.48894797,17.92572527,27.25111805,32.29349344,21.44788897,38.82158212,12.08946807,17.51686248,22.51613711,32.45684892,26.28521297,29.6103185
LOC105379807,15.80984111,7.966989007,12.11160802,12.11006004,15.31992069,1.990850365,9.067101051,8.297461173,17.82527521,15.21414793,8.087757838,19.39986384
LOC102723678,43.47706304,62.74003843,36.33482407,31.28432177,65.36499495,37.82615694,23.17148046,26.73626378,16.88710283,29.41401933,27.2961827,31.65240943
LOC107987007,47.42952332,40.83081866,54.5022361,36.33018012,52.08773035,32.84903102,23.17148046,23.04850326,17.82527521,32.45684892,47.5155773,24.50509117
LOC107987010,0.988115069,1.991747252,4.037202674,5.04585835,6.127968276,0,1.007455672,0,0,1.014276529,2.02193946,2.042090931
LOC101930026,9.881150691,4.979368129,8.074405349,15.13757505,14.29859264,14.93137774,4.029822689,0,2.814517138,10.14276529,20.2193946,5.105227327
LOC100132874,0,2.987620878,3.027902006,4.03668668,7.149296322,0.995425183,0,0,0,2.028553057,5.054848649,2.042090931
LOC107987008,0,1.991747252,0,3.02751501,0,0,0,0,0,0,0,0
LOC107987005,61.26313428,60.74829118,70.6510468,79.72456193,75.57827541,58.73008577,45.33550525,59.92610847,42.21775707,74.0421866,62.68012325,53.0943642
LOC105379263,1.976230138,0,1.009300669,1.00917167,0,0.995425183,0,0,2.814517138,0,3.032909189,0
LOC102724238,44.46517811,25.89271427,24.22321605,29.26597843,36.76780966,37.82615694,26.19384748,23.04850326,36.5887228,18.25697752,32.35103135,31.65240943
LOC107987020,174.8963672,173.2820109,218.0089444,360.2742862,322.7396626,287.6778777,303.2441574,176.0905649,176.3764073,189.6697109,180.9635816,262.4086846
LINC01410,76.08486032,67.71940656,114.0509756,73.66953191,73.53561932,74.65688869,96.71574454,38.72148548,55.35217039,58.82803867,49.53751676,54.11540967
LOC100132249,13.83361097,27.88446152,30.27902006,36.33018012,35.74648161,51.76210949,29.2162145,18.43880261,24.39248186,23.32836016,20.2193946,35.73659129
LOC403323,10.86926576,10.95460988,9.083706017,12.11006004,17.36257678,20.90392883,9.067101051,10.14134143,12.19624093,8.11421223,13.14260649,15.31568198
LOC728673,37.54837263,21.90921977,52.48363477,63.57781521,50.04507426,46.78498358,26.19384748,18.43880261,22.51613711,35.49967851,21.23036433,32.67345489
LOC107987006,1.976230138,0,3.027902006,2.01834334,0,0,0,0,0,0,1.01096973,1.021045465
LOC107987004,1.976230138,1.991747252,0,0,2.042656092,0.995425183,1.007455672,0.92194013,0,1.014276529,1.01096973,1.021045465
LOC107987003,5.928690415,0,4.037202674,0,1.021328046,2.986275548,6.044734034,0.92194013,3.752689518,7.099935701,2.02193946,12.25254559
LOC105379814,0,0,0,0,0,0.995425183,0,0,0,0,0,0
LOC100996643,17.78607124,14.93810439,18.16741203,14.12840338,15.31992069,8.958826643,13.09692374,20.28268287,25.33065424,20.28553057,16.17551568,23.48404571
LOC105379442,1.976230138,0,2.018601337,0,0,0,0,0,0,2.028553057,0,0
LOC107987009,13.83361097,10.95460988,17.15811137,2.01834334,10.21328046,15.92680292,18.1342021,10.14134143,12.19624093,12.17131834,5.054848649,16.33672745
LOC105379818,11.85738083,2.987620878,9.083706017,9.08254503,10.21328046,5.972551095,14.10437941,7.375521043,7.505379035,13.18559487,7.076788109,2.042090931
MIR4477B,2.964345207,1.991747252,2.018601337,3.02751501,6.127968276,3.98170073,1.007455672,3.687760522,0.938172379,0,2.02193946,0
ANKRD20A4,2.964345207,0,4.037202674,2.01834334,1.021328046,0,1.007455672,1.843880261,0,0,1.01096973,2.042090931
LOC105379257,0,0,0,0,0,0,0,0,0,0,3.032909189,0
LOC107987067,2.964345207,1.991747252,2.018601337,0,4.085312184,0.995425183,3.022367017,0,0,0,2.02193946,4.084181862
LOC107987068,0,0,0,2.01834334,1.021328046,0,0,0,0,1.014276529,0,0
LOC102724507,0,0,0,2.01834334,1.021328046,0,0,0,3.752689518,0,2.02193946,2.042090931
LOC105379443,10.86926576,8.962862633,23.21391538,9.08254503,9.191952415,19.90850365,19.14165777,1.843880261,4.690861897,18.25697752,24.26327351,13.27359105
FOXD4L5,0.988115069,1.991747252,0,0,2.042656092,0,1.007455672,1.843880261,1.876344759,0,1.01096973,1.021045465
LOC105379444,7.904920553,9.958736259,28.26041872,10.0917167,11.23460851,16.9222281,9.067101051,11.98522169,8.443551415,10.14276529,18.19745514,18.37881838
LOC107987069,0,2.987620878,2.018601337,2.01834334,0,2.986275548,1.007455672,0.92194013,0,0,2.02193946,0
LOC105379445,0,0,0,1.00917167,0,0,0,0,0,0,0,0
LOC105379251,2.964345207,4.979368129,2.018601337,2.01834334,4.085312184,4.977125913,0,0.92194013,2.814517138,1.014276529,5.054848649,0
CBWD5,346.8283893,335.6094119,370.4133454,267.4304926,352.3581759,328.4903102,303.2441574,362.3224712,440.0028459,287.0402576,362.938133,323.6714125
LOC105379250,0,0,2.018601337,2.01834334,4.085312184,0,0,1.843880261,3.752689518,4.057106115,0,1.021045465
FOXD4L4,0.988115069,2.987620878,4.037202674,1.00917167,1.021328046,1.990850365,0,7.375521043,1.876344759,1.014276529,0,1.021045465
LOC101928381,0,0,2.018601337,4.03668668,1.021328046,0,0,0,0.938172379,1.014276529,0,0
LOC107987070,1.976230138,1.991747252,1.009300669,4.03668668,3.063984138,0,1.007455672,0.92194013,0,3.042829586,0,0
LOC107987071,5.928690415,5.975241755,5.046503343,9.08254503,4.085312184,0.995425183,13.09692374,0,0,2.028553057,2.02193946,2.042090931
LOC105379252,0,0,0,0,2.042656092,0,0,0,0,0,0,0
ANKRD20A3,1.976230138,1.991747252,0,0,0,0,0,3.687760522,0,0,0,0
LOC107987072,185.765633,252.951901,283.6134879,169.5408406,235.9267786,237.9066186,252.8713737,183.4660859,219.5323368,187.6411578,174.8977633,180.7250474
LOC107987073,2.964345207,0,2.018601337,4.03668668,0,0,1.007455672,0,1.876344759,2.028553057,0,0
LOC105379448,0.988115069,0,0,0,0,0,0,0,0,0,0,0
ZNF658,199.599244,209.1334614,207.9159377,216.9719091,279.8438846,229.9432172,169.2525529,175.1686248,150.1075807,205.8981353,182.9855211,193.9986384
LOC101927602,0,0,0,0,1.021328046,0,0,0,0,0,0,0
LOC105379452,0,1.991747252,0,2.01834334,0,0,0,0,0,0,0,0
LOC107987074,0.988115069,0,1.009300669,3.02751501,1.021328046,1.990850365,0,0.92194013,1.876344759,1.014276529,0,0
LOC105379453,0,0,0,0,0,0,0,0,0,0,0,1.021045465
LOC107987075,6.916805484,1.991747252,6.055804012,7.06420169,7.149296322,7.96340146,2.014911345,5.531640782,9.381723794,6.085659172,6.065818379,6.126272793
LOC102723709,16.79795617,4.979368129,4.037202674,18.16509006,12.25593655,3.98170073,1.007455672,4.609700652,1.876344759,2.028553057,5.054848649,2.042090931
FAM27E3,142.2885699,106.558478,169.5625123,150.3665788,133.793974,111.4876204,88.65609916,65.45774926,92.87906556,115.6275243,112.21764,99.04141015
FAM27B,63.23936442,56.76479668,74.68824948,57.52278519,62.30101081,54.74838504,50.37278361,64.53580913,58.16668752,44.62816726,35.38394054,58.19959153
ANKRD20A1,4.940575345,1.991747252,5.046503343,1.00917167,1.021328046,2.986275548,2.014911345,3.687760522,0,0,0,1.021045465
CBWD3,417.9726742,463.081236,474.3713142,443.0263632,413.6378587,377.2661442,415.071737,593.729444,544.1399801,419.9104829,495.3751676,354.3027765
FOXD4L3,0,3.983494504,0,4.03668668,0,4.977125913,1.007455672,2.765820391,0.938172379,4.057106115,0,0
LOC107987077,0,0,0,0,0,0,0,0,0.938172379,0,0,0
PGM5,3.952460276,0.995873626,0,2.01834334,2.042656092,3.98170073,6.044734034,0,3.752689518,4.057106115,1.01096973,1.021045465
